State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Punjab,MUKTSAR,1997,Whole Year,Moong(Green Gram),3600.00,1800.00
Punjab,MUKTSAR,1997,Whole Year,Sugarcane,2000.00,110000.00
Punjab,MUKTSAR,1998,Kharif,Cotton(lint),109000.00,100000.00
Punjab,MUKTSAR,1998,Kharif,Moong(Green Gram),1900.00,1300.00
Punjab,MUKTSAR,1998,Kharif,Rice,77000.00,221000.00
Punjab,MUKTSAR,1998,Kharif,Sesamum,300.00,100.00
Punjab,MUKTSAR,1998,Rabi,Barley,5000.00,16000.00
Punjab,MUKTSAR,1998,Rabi,Gram,1600.00,1500.00
Punjab,MUKTSAR,1998,Rabi,Peas & beans (Pulses),200.00,200.00
Punjab,MUKTSAR,1998,Rabi,Rapeseed &Mustard,6000.00,5000.00
Punjab,MUKTSAR,1998,Rabi,Wheat,175000.00,741000.00
Punjab,MUKTSAR,1998,Whole Year,Sugarcane,2000.00,130000.00
Punjab,MUKTSAR,1999,Kharif,Cotton(lint),85000.00,170000.00
Punjab,MUKTSAR,1999,Kharif,Maize,2000.00,5000.00
Punjab,MUKTSAR,1999,Kharif,Moong(Green Gram),3000.00,1600.00
Punjab,MUKTSAR,1999,Kharif,Rice,91000.00,272000.00
Punjab,MUKTSAR,1999,Kharif,Sesamum,1000.00,400.00
Punjab,MUKTSAR,1999,Rabi,Barley,4000.00,13000.00
Punjab,MUKTSAR,1999,Rabi,Gram,600.00,700.00
Punjab,MUKTSAR,1999,Rabi,Rapeseed &Mustard,3000.00,3000.00
Punjab,MUKTSAR,1999,Rabi,Wheat,187000.00,884000.00
Punjab,MUKTSAR,1999,Whole Year,Sugarcane,2000.00,130000.00
Punjab,MUKTSAR,2000,Kharif,Arhar/Tur,100.00,100.00
Punjab,MUKTSAR,2000,Kharif,Cotton(lint),87000.00,233000.00
Punjab,MUKTSAR,2000,Kharif,Maize,3000.00,8000.00
Punjab,MUKTSAR,2000,Kharif,Moong(Green Gram),2200.00,1700.00
Punjab,MUKTSAR,2000,Kharif,Rice,89000.00,309000.00
Punjab,MUKTSAR,2000,Kharif,Sesamum,1100.00,500.00
Punjab,MUKTSAR,2000,Rabi,Barley,4000.00,13000.00
Punjab,MUKTSAR,2000,Rabi,Gram,500.00,500.00
Punjab,MUKTSAR,2000,Rabi,Other  Rabi pulses,300.00,300.00
Punjab,MUKTSAR,2000,Rabi,Wheat,189000.00,869000.00
Punjab,MUKTSAR,2000,Whole Year,Sugarcane,4000.00,290000.00
Punjab,MUKTSAR,2001,Kharif,Arhar/Tur,700.00,400.00
Punjab,MUKTSAR,2001,Kharif,Cotton(lint),126000.00,276000.00
Punjab,MUKTSAR,2001,Kharif,Moong(Green Gram),1500.00,1800.00
Punjab,MUKTSAR,2001,Kharif,Rice,65000.00,239000.00
Punjab,MUKTSAR,2001,Kharif,Sesamum,1500.00,700.00
Punjab,MUKTSAR,2001,Rabi,Barley,3000.00,9000.00
Punjab,MUKTSAR,2001,Rabi,Gram,300.00,300.00
Punjab,MUKTSAR,2001,Rabi,Rapeseed &Mustard,300.00,400.00
Punjab,MUKTSAR,2001,Rabi,Wheat,193000.00,818000.00
Punjab,MUKTSAR,2001,Whole Year,Sugarcane,5000.00,380000.00
Punjab,MUKTSAR,2002,Kharif,Bajra,1000.00,1000.00
Punjab,MUKTSAR,2002,Kharif,Cotton(lint),86000.00,202000.00
Punjab,MUKTSAR,2002,Kharif,Groundnut,300.00,200.00
Punjab,MUKTSAR,2002,Kharif,Maize,1000.00,1000.00
Punjab,MUKTSAR,2002,Kharif,Moong(Green Gram),1700.00,800.00
Punjab,MUKTSAR,2002,Kharif,Moth,100.00,100.00
Punjab,MUKTSAR,2002,Kharif,Rice,83000.00,261000.00
Punjab,MUKTSAR,2002,Kharif,Sesamum,2400.00,700.00
Punjab,MUKTSAR,2002,Rabi,Barley,3000.00,10000.00
Punjab,MUKTSAR,2002,Rabi,Gram,500.00,300.00
Punjab,MUKTSAR,2002,Rabi,Rapeseed &Mustard,5000.00,5000.00
Punjab,MUKTSAR,2002,Rabi,Wheat,192000.00,809000.00
Punjab,MUKTSAR,2002,Whole Year,Guar seed,5400.00,3200.00
Punjab,MUKTSAR,2002,Whole Year,Sugarcane,8000.00,500000.00
Punjab,MUKTSAR,2003,Kharif,Arhar/Tur,100.00,100.00
Punjab,MUKTSAR,2003,Kharif,Cotton(lint),91000.00,267000.00
Punjab,MUKTSAR,2003,Kharif,Groundnut,400.00,400.00
Punjab,MUKTSAR,2003,Kharif,Moong(Green Gram),1900.00,1700.00
Punjab,MUKTSAR,2003,Kharif,Rice,87000.00,328000.00
Punjab,MUKTSAR,2003,Kharif,Sesamum,700.00,200.00
Punjab,MUKTSAR,2003,Rabi,Barley,3000.00,10000.00
Punjab,MUKTSAR,2003,Rabi,Gram,300.00,200.00
Punjab,MUKTSAR,2003,Rabi,Rapeseed &Mustard,3000.00,4000.00
Punjab,MUKTSAR,2003,Rabi,Wheat,197000.00,814000.00
Punjab,MUKTSAR,2003,Whole Year,Guar seed,8300.00,5200.00
Punjab,MUKTSAR,2003,Whole Year,Sugarcane,4000.00,210000.00
Punjab,MUKTSAR,2004,Kharif,Arhar/Tur,100.00,100.00
Punjab,MUKTSAR,2004,Kharif,Bajra,1000.00,1000.00
Punjab,MUKTSAR,2004,Kharif,Cotton(lint),105000.00,437000.00
Punjab,MUKTSAR,2004,Kharif,Groundnut,200.00,100.00
Punjab,MUKTSAR,2004,Kharif,Moong(Green Gram),1300.00,1100.00
Punjab,MUKTSAR,2004,Kharif,Rice,86000.00,334000.00
Punjab,MUKTSAR,2004,Kharif,Sesamum,700.00,300.00
Punjab,MUKTSAR,2004,Rabi,Barley,3000.00,10000.00
Punjab,MUKTSAR,2004,Rabi,Gram,300.00,300.00
Punjab,MUKTSAR,2004,Rabi,Rapeseed &Mustard,3000.00,2000.00
Punjab,MUKTSAR,2004,Rabi,Wheat,200000.00,799000.00
Punjab,MUKTSAR,2004,Whole Year,Guar seed,3900.00,2500.00
Punjab,MUKTSAR,2004,Whole Year,Sugarcane,1000.00,50000.00
Punjab,MUKTSAR,2005,Kharif,Cotton(lint),117000.00,542000.00
Punjab,MUKTSAR,2005,Kharif,Moong(Green Gram),900.00,700.00
Punjab,MUKTSAR,2005,Kharif,Rice,77000.00,298000.00
Punjab,MUKTSAR,2005,Kharif,Sesamum,600.00,200.00
Punjab,MUKTSAR,2005,Rabi,Barley,2000.00,6000.00
Punjab,MUKTSAR,2005,Rabi,Gram,300.00,300.00
Punjab,MUKTSAR,2005,Rabi,Peas & beans (Pulses),100.00,100.00
Punjab,MUKTSAR,2005,Rabi,Rapeseed &Mustard,2000.00,3000.00
Punjab,MUKTSAR,2005,Rabi,Wheat,200000.00,787000.00
Punjab,MUKTSAR,2005,Whole Year,Guar seed,3100.00,2300.00
Punjab,MUKTSAR,2005,Whole Year,Sugarcane,1000.00,51000.00
Punjab,MUKTSAR,2006,Kharif,Cotton(lint),131000.00,599000.00
Punjab,MUKTSAR,2006,Kharif,Moong(Green Gram),700.00,800.00
Punjab,MUKTSAR,2006,Kharif,Rice,68000.00,272000.00
Punjab,MUKTSAR,2006,Kharif,Sesamum,400.00,100.00
Punjab,MUKTSAR,2006,Rabi,Barley,2000.00,8000.00
Punjab,MUKTSAR,2006,Rabi,Gram,200.00,200.00
Punjab,MUKTSAR,2006,Rabi,Peas & beans (Pulses),100.00,100.00
Punjab,MUKTSAR,2006,Rabi,Rapeseed &Mustard,1000.00,1000.00
Punjab,MUKTSAR,2006,Rabi,Wheat,202000.00,854000.00
Punjab,MUKTSAR,2006,Whole Year,Guar seed,2600.00,2000.00
Punjab,MUKTSAR,2007,Kharif,Cotton(lint),128000.00,481000.00
Punjab,MUKTSAR,2007,Kharif,Guar seed,21.00,19.00
Punjab,MUKTSAR,2007,Kharif,Moong(Green Gram),800.00,800.00
Punjab,MUKTSAR,2007,Kharif,Rice,68000.00,283000.00
Punjab,MUKTSAR,2007,Kharif,Sesamum,300.00,200.00
Punjab,MUKTSAR,2007,Rabi,Barley,2000.00,8000.00
Punjab,MUKTSAR,2007,Rabi,Gram,2000.00,2000.00
Punjab,MUKTSAR,2007,Rabi,Rapeseed &Mustard,1000.00,2000.00
Punjab,MUKTSAR,2007,Rabi,Wheat,202000.00,963000.00
Punjab,MUKTSAR,2008,Kharif,Cotton(lint),107000.00,476000.00
Punjab,MUKTSAR,2008,Kharif,Guar seed,23.00,20.00
Punjab,MUKTSAR,2008,Kharif,Moong(Green Gram),600.00,500.00
Punjab,MUKTSAR,2008,Kharif,Rice,95000.00,402000.00
Punjab,MUKTSAR,2008,Kharif,Sesamum,300.00,100.00
Punjab,MUKTSAR,2008,Rabi,Barley,1000.00,4000.00
Punjab,MUKTSAR,2008,Rabi,Gram,2000.00,4000.00
Punjab,MUKTSAR,2008,Rabi,Rapeseed &Mustard,1000.00,1000.00
Punjab,MUKTSAR,2008,Rabi,Wheat,202000.00,977000.00
Punjab,MUKTSAR,2009,Kharif,Cotton(lint),96000.00,391000.00
Punjab,MUKTSAR,2009,Kharif,Guar seed,13.00,15.00
Punjab,MUKTSAR,2009,Kharif,Moong(Green Gram),300.00,400.00
Punjab,MUKTSAR,2009,Kharif,Rice,100000.00,387000.00
Punjab,MUKTSAR,2009,Kharif,Sesamum,200.00,100.00
Punjab,MUKTSAR,2009,Rabi,Barley,1000.00,4000.00
Punjab,MUKTSAR,2009,Rabi,Gram,2000.00,4000.00
Punjab,MUKTSAR,2009,Rabi,Rapeseed &Mustard,1000.00,2000.00
Punjab,MUKTSAR,2009,Rabi,Wheat,205000.00,950000.00
Punjab,MUKTSAR,2010,Kharif,Cotton(lint),90000.00,330000.00
Punjab,MUKTSAR,2010,Kharif,Moong(Green Gram),400.00,400.00
Punjab,MUKTSAR,2010,Kharif,Rice,111000.00,432000.00
Punjab,MUKTSAR,2010,Kharif,Sesamum,200.00,100.00
Punjab,MUKTSAR,2010,Rabi,Barley,1000.00,4000.00
Punjab,MUKTSAR,2010,Rabi,Gram,100.00,200.00
Punjab,MUKTSAR,2010,Rabi,Rapeseed &Mustard,1000.00,2000.00
Punjab,MUKTSAR,2010,Rabi,Wheat,192000.00,957000.00
Punjab,MUKTSAR,2010,Whole Year,Guar seed,1900.00,2300.00
Punjab,MUKTSAR,2011,Kharif,Cotton(lint),98000.00,228000.00
Punjab,MUKTSAR,2011,Kharif,Guar seed,1000.00,1000.00
Punjab,MUKTSAR,2011,Kharif,Moong(Green Gram),4000.00,6000.00
Punjab,MUKTSAR,2011,Kharif,Rice,113000.00,402000.00
Punjab,MUKTSAR,2011,Kharif,Sesamum,1000.00,1000.00
Punjab,MUKTSAR,2011,Rabi,Barley,1000.00,3000.00
Punjab,MUKTSAR,2011,Rabi,Gram,1000.00,1000.00
Punjab,MUKTSAR,2011,Rabi,Rapeseed &Mustard,1000.00,1000.00
Punjab,MUKTSAR,2011,Rabi,Wheat,206000.00,1036000.00
Punjab,MUKTSAR,2012,Kharif,Cotton(lint),88000.00,298000.00
Punjab,MUKTSAR,2012,Kharif,Guar seed,1900.00,2200.00
Punjab,MUKTSAR,2012,Kharif,Moong(Green Gram),300.00,300.00
Punjab,MUKTSAR,2012,Kharif,Rice,118000.00,471000.00
Punjab,MUKTSAR,2012,Kharif,Sesamum,100.00,
Punjab,MUKTSAR,2012,Rabi,Barley,1000.00,4000.00
Punjab,MUKTSAR,2012,Rabi,Gram,100.00,100.00
Punjab,MUKTSAR,2012,Rabi,Rapeseed &Mustard,1000.00,1300.00
Punjab,MUKTSAR,2012,Rabi,Wheat,209000.00,996000.00
Punjab,MUKTSAR,2012,Whole Year,Guar seed,1800.00,2100.00
Punjab,MUKTSAR,2013,Kharif,Bajra,100.00,100.00
Punjab,MUKTSAR,2013,Kharif,Cotton(lint),82000.00,264000.00
Punjab,MUKTSAR,2013,Kharif,Guar seed,4200.00,2800.00
Punjab,MUKTSAR,2013,Kharif,Moong(Green Gram),3000.00,3000.00
Punjab,MUKTSAR,2013,Kharif,Rice,115000.00,457000.00
Punjab,MUKTSAR,2013,Kharif,Sesamum,1000.00,
Punjab,MUKTSAR,2013,Rabi,Barley,1000.00,4000.00
Punjab,MUKTSAR,2013,Rabi,Gram,1000.00,1300.00
Punjab,MUKTSAR,2013,Rabi,Rapeseed &Mustard,1000.00,1300.00
Punjab,MUKTSAR,2013,Rabi,Wheat,209000.00,1058000.00
Punjab,MUKTSAR,2014,Kharif,Cotton(lint),66000.00,217000.00
Punjab,MUKTSAR,2014,Kharif,Guar seed,2700.00,1700.00
Punjab,MUKTSAR,2014,Kharif,Moong(Green Gram),1000.00,1000.00
Punjab,MUKTSAR,2014,Kharif,Rice,135000.00,514000.00
Punjab,MUKTSAR,2014,Kharif,Sesamum,1000.00,
Punjab,MUKTSAR,2014,Rabi,Barley,1000.00,3400.00
Punjab,MUKTSAR,2014,Rabi,Gram,1000.00,1100.00
Punjab,MUKTSAR,2014,Rabi,Rapeseed &Mustard,1000.00,1200.00
Punjab,MUKTSAR,2014,Rabi,Wheat,208000.00,907000.00
Punjab,NAWANSHAHR,1997,Kharif,Arhar/Tur,100.00,100.00
Punjab,NAWANSHAHR,1997,Kharif,Maize,18000.00,39000.00
Punjab,NAWANSHAHR,1997,Kharif,Rice,43000.00,145000.00
Punjab,NAWANSHAHR,1997,Kharif,Sesamum,100.00,100.00
Punjab,NAWANSHAHR,1997,Rabi,Masoor,300.00,200.00
Punjab,NAWANSHAHR,1997,Rabi,Rapeseed &Mustard,1000.00,1000.00
Punjab,NAWANSHAHR,1997,Rabi,Wheat,57000.00,203000.00
Punjab,NAWANSHAHR,1997,Whole Year,Sugarcane,13000.00,730000.00
Punjab,NAWANSHAHR,1998,Kharif,Maize,18000.00,43000.00
Punjab,NAWANSHAHR,1998,Kharif,Rice,46000.00,150000.00
Punjab,NAWANSHAHR,1998,Rabi,Barley,3000.00,10000.00
Punjab,NAWANSHAHR,1998,Rabi,Linseed,100.00,100.00
Punjab,NAWANSHAHR,1998,Rabi,Masoor,400.00,200.00
Punjab,NAWANSHAHR,1998,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,NAWANSHAHR,1998,Rabi,Wheat,257000.00,1161000.00
Punjab,NAWANSHAHR,1998,Whole Year,Sugarcane,11000.00,630000.00
Punjab,NAWANSHAHR,1999,Kharif,Maize,18000.00,46000.00
Punjab,NAWANSHAHR,1999,Kharif,Rice,46000.00,160000.00
Punjab,NAWANSHAHR,1999,Kharif,Sesamum,100.00,.00
Punjab,NAWANSHAHR,1999,Rabi,Linseed,100.00,100.00
Punjab,NAWANSHAHR,1999,Rabi,Masoor,300.00,200.00
Punjab,NAWANSHAHR,1999,Rabi,Peas & beans (Pulses),300.00,100.00
Punjab,NAWANSHAHR,1999,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,NAWANSHAHR,1999,Rabi,Wheat,67000.00,308000.00
Punjab,NAWANSHAHR,1999,Whole Year,Sugarcane,12000.00,700000.00
Punjab,NAWANSHAHR,2000,Kharif,Arhar/Tur,100.00,100.00
Punjab,NAWANSHAHR,2000,Kharif,Maize,17000.00,53000.00
Punjab,NAWANSHAHR,2000,Kharif,Rice,47000.00,158000.00
Punjab,NAWANSHAHR,2000,Kharif,Sesamum,100.00,10.00
Punjab,NAWANSHAHR,2000,Rabi,Linseed,100.00,100.00
Punjab,NAWANSHAHR,2000,Rabi,Masoor,200.00,200.00
Punjab,NAWANSHAHR,2000,Rabi,Wheat,70000.00,312000.00
Punjab,NAWANSHAHR,2000,Whole Year,Sugarcane,12000.00,760000.00
Punjab,NAWANSHAHR,2001,Kharif,Maize,18000.00,51000.00
Punjab,NAWANSHAHR,2001,Kharif,Rice,45000.00,143000.00
Punjab,NAWANSHAHR,2001,Kharif,Sesamum,100.00,100.00
Punjab,NAWANSHAHR,2001,Rabi,Linseed,100.00,100.00
Punjab,NAWANSHAHR,2001,Rabi,Masoor,300.00,200.00
Punjab,NAWANSHAHR,2001,Rabi,Rapeseed &Mustard,200.00,200.00
Punjab,NAWANSHAHR,2001,Rabi,Wheat,71000.00,324000.00
Punjab,NAWANSHAHR,2001,Whole Year,Sugarcane,12000.00,720000.00
Punjab,NAWANSHAHR,2002,Kharif,Maize,19000.00,38000.00
Punjab,NAWANSHAHR,2002,Kharif,Rice,43000.00,151000.00
Punjab,NAWANSHAHR,2002,Kharif,Sesamum,200.00,100.00
Punjab,NAWANSHAHR,2002,Rabi,Masoor,300.00,200.00
Punjab,NAWANSHAHR,2002,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,NAWANSHAHR,2002,Rabi,Wheat,68000.00,254000.00
Punjab,NAWANSHAHR,2002,Whole Year,Sugarcane,12000.00,640000.00
Punjab,NAWANSHAHR,2003,Kharif,Arhar/Tur,100.00,100.00
Punjab,NAWANSHAHR,2003,Kharif,Maize,18000.00,65000.00
Punjab,NAWANSHAHR,2003,Kharif,Rice,47000.00,171000.00
Punjab,NAWANSHAHR,2003,Kharif,Sesamum,100.00,.00
Punjab,NAWANSHAHR,2003,Kharif,Urad,100.00,100.00
Punjab,NAWANSHAHR,2003,Rabi,Masoor,200.00,100.00
Punjab,NAWANSHAHR,2003,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,NAWANSHAHR,2003,Rabi,Sunflower,1000.00,2000.00
Punjab,NAWANSHAHR,2003,Rabi,Wheat,75000.00,311000.00
Punjab,NAWANSHAHR,2003,Whole Year,Sugarcane,10000.00,470000.00
Punjab,NAWANSHAHR,2004,Kharif,Arhar/Tur,100.00,100.00
Punjab,NAWANSHAHR,2004,Kharif,Maize,18000.00,48000.00
Punjab,NAWANSHAHR,2004,Kharif,Moong(Green Gram),100.00,100.00
Punjab,NAWANSHAHR,2004,Kharif,Rice,50000.00,199000.00
Punjab,NAWANSHAHR,2004,Rabi,Gram,100.00,100.00
Punjab,NAWANSHAHR,2004,Rabi,Masoor,200.00,100.00
Punjab,NAWANSHAHR,2004,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,NAWANSHAHR,2004,Rabi,Wheat,76000.00,312000.00
Punjab,NAWANSHAHR,2004,Whole Year,Sugarcane,7000.00,380000.00
Punjab,NAWANSHAHR,2005,Kharif,Arhar/Tur,100.00,100.00
Punjab,NAWANSHAHR,2005,Kharif,Maize,17000.00,48000.00
Punjab,NAWANSHAHR,2005,Kharif,Rice,49000.00,171000.00
Punjab,NAWANSHAHR,2005,Kharif,Sesamum,100.00,100.00
Punjab,NAWANSHAHR,2005,Rabi,Rapeseed &Mustard,1000.00,1000.00
Punjab,NAWANSHAHR,2005,Rabi,Wheat,72000.00,303000.00
Punjab,NAWANSHAHR,2005,Whole Year,Sugarcane,7000.00,380000.00
Punjab,NAWANSHAHR,2006,Kharif,Arhar/Tur,100.00,100.00
Punjab,NAWANSHAHR,2006,Kharif,Maize,18000.00,68000.00
Punjab,NAWANSHAHR,2006,Kharif,Rice,53000.00,209000.00
Punjab,NAWANSHAHR,2006,Rabi,Linseed,100.00,
Punjab,NAWANSHAHR,2006,Rabi,Masoor,100.00,
Punjab,NAWANSHAHR,2006,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,NAWANSHAHR,2006,Rabi,Wheat,72000.00,300000.00
Punjab,NAWANSHAHR,2007,Kharif,Maize,17000.00,74000.00
Punjab,NAWANSHAHR,2007,Kharif,Rice,50000.00,194000.00
Punjab,NAWANSHAHR,2007,Rabi,Masoor,1000.00,1000.00
Punjab,NAWANSHAHR,2007,Rabi,Rapeseed &Mustard,1000.00,2000.00
Punjab,NAWANSHAHR,2007,Rabi,Wheat,72000.00,328000.00
Punjab,NAWANSHAHR,2008,Kharif,Arhar/Tur,100.00,100.00
Punjab,NAWANSHAHR,2008,Kharif,Maize,17000.00,67000.00
Punjab,NAWANSHAHR,2008,Kharif,Rice,52000.00,213000.00
Punjab,NAWANSHAHR,2008,Rabi,Rapeseed &Mustard,1000.00,1000.00
Punjab,NAWANSHAHR,2008,Rabi,Wheat,76000.00,297000.00
Punjab,NAWANSHAHR,2009,Kharif,Arhar/Tur,100.00,100.00
Punjab,NAWANSHAHR,2009,Kharif,Maize,16000.00,56000.00
Punjab,NAWANSHAHR,2009,Kharif,Rice,56000.00,232000.00
Punjab,NAWANSHAHR,2009,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,NAWANSHAHR,2009,Rabi,Wheat,74000.00,316000.00
Punjab,NAWANSHAHR,2009,Whole Year,Sugarcane,500.00,31000.00
Punjab,NAWANSHAHR,2010,Kharif,Maize,14000.00,57000.00
Punjab,NAWANSHAHR,2010,Kharif,Rice,58000.00,231000.00
Punjab,NAWANSHAHR,2010,Rabi,Rapeseed &Mustard,1000.00,1000.00
Punjab,NAWANSHAHR,2010,Rabi,Wheat,74000.00,348000.00
Punjab,NAWANSHAHR,2011,Kharif,Maize,14000.00,55000.00
Punjab,NAWANSHAHR,2011,Kharif,Rice,57000.00,226000.00
Punjab,NAWANSHAHR,2011,Rabi,Peas & beans (Pulses),1000.00,1000.00
Punjab,NAWANSHAHR,2011,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,NAWANSHAHR,2011,Rabi,Wheat,75000.00,387000.00
Punjab,NAWANSHAHR,2011,Whole Year,Sugarcane,6.00,407000.00
Punjab,NAWANSHAHR,2012,Kharif,Maize,14000.00,58000.00
Punjab,NAWANSHAHR,2012,Kharif,Rice,57000.00,236000.00
Punjab,NAWANSHAHR,2012,Rabi,Rapeseed &Mustard,2000.00,2800.00
Punjab,NAWANSHAHR,2012,Rabi,Sunflower,1000.00,2000.00
Punjab,NAWANSHAHR,2012,Rabi,Wheat,80000.00,382000.00
Punjab,NAWANSHAHR,2012,Whole Year,Sugarcane,5000.00,327000.00
Punjab,NAWANSHAHR,2013,Kharif,Guar seed,100.00,100.00
Punjab,NAWANSHAHR,2013,Kharif,Maize,12000.00,50000.00
Punjab,NAWANSHAHR,2013,Kharif,Rice,56000.00,202000.00
Punjab,NAWANSHAHR,2013,Rabi,Peas & beans (Pulses),1000.00,1700.00
Punjab,NAWANSHAHR,2013,Rabi,Rapeseed &Mustard,3000.00,3800.00
Punjab,NAWANSHAHR,2013,Rabi,Wheat,75000.00,371000.00
Punjab,NAWANSHAHR,2013,Whole Year,Sugarcane,6000.00,401000.00
Punjab,NAWANSHAHR,2014,Kharif,Guar seed,100.00,100.00
Punjab,NAWANSHAHR,2014,Kharif,Maize,10000.00,44000.00
Punjab,NAWANSHAHR,2014,Kharif,Rice,57000.00,226000.00
Punjab,NAWANSHAHR,2014,Rabi,Peas & beans (Pulses),1000.00,1200.00
Punjab,NAWANSHAHR,2014,Rabi,Rapeseed &Mustard,1000.00,1200.00
Punjab,NAWANSHAHR,2014,Rabi,Wheat,76000.00,282000.00
Punjab,NAWANSHAHR,2014,Whole Year,Sugarcane,6000.00,395000.00
Punjab,PATHANKOT,2011,Whole Year,Sugarcane,4.00,298000.00
Punjab,PATHANKOT,2012,Kharif,Maize,9000.00,24000.00
Punjab,PATHANKOT,2012,Kharif,Rice,27000.00,76000.00
Punjab,PATHANKOT,2012,Kharif,Sesamum,500.00,200.00
Punjab,PATHANKOT,2012,Kharif,Urad,1200.00,500.00
Punjab,PATHANKOT,2012,Rabi,Barley,1000.00,3000.00
Punjab,PATHANKOT,2012,Rabi,Gram,100.00,100.00
Punjab,PATHANKOT,2012,Rabi,Masoor,100.00,100.00
Punjab,PATHANKOT,2012,Rabi,Rapeseed &Mustard,1000.00,1000.00
Punjab,PATHANKOT,2012,Rabi,Wheat,42000.00,173000.00
Punjab,PATHANKOT,2012,Whole Year,Sugarcane,4000.00,297000.00
Punjab,PATHANKOT,2013,Kharif,Maize,9000.00,28000.00
Punjab,PATHANKOT,2013,Kharif,Rice,29000.00,78000.00
Punjab,PATHANKOT,2013,Kharif,Sesamum,6000.00,3000.00
Punjab,PATHANKOT,2013,Kharif,Urad,13000.00,6100.00
Punjab,PATHANKOT,2013,Rabi,Masoor,1000.00,700.00
Punjab,PATHANKOT,2013,Rabi,Rapeseed &Mustard,1000.00,1300.00
Punjab,PATHANKOT,2013,Rabi,Wheat,42000.00,167000.00
Punjab,PATHANKOT,2013,Whole Year,Sugarcane,4000.00,234000.00
Punjab,PATHANKOT,2014,Kharif,Maize,8000.00,18000.00
Punjab,PATHANKOT,2014,Kharif,Rice,29000.00,72000.00
Punjab,PATHANKOT,2014,Kharif,Sesamum,4000.00,2000.00
Punjab,PATHANKOT,2014,Kharif,Urad,12000.00,6700.00
Punjab,PATHANKOT,2014,Rabi,Rapeseed &Mustard,1000.00,1100.00
Punjab,PATHANKOT,2014,Rabi,Wheat,42000.00,115000.00
Punjab,PATHANKOT,2014,Whole Year,Sugarcane,4000.00,253000.00
Punjab,PATIALA,1997,Kharif,Arhar/Tur,1000.00,800.00
Punjab,PATIALA,1997,Kharif,Maize,8000.00,15000.00
Punjab,PATIALA,1997,Kharif,Rice,240000.00,792000.00
Punjab,PATIALA,1997,Kharif,Urad,200.00,100.00
Punjab,PATIALA,1997,Rabi,Barley,2000.00,7000.00
Punjab,PATIALA,1997,Rabi,Gram,200.00,200.00
Punjab,PATIALA,1997,Rabi,Masoor,1300.00,1100.00
Punjab,PATIALA,1997,Rabi,Rapeseed &Mustard,4000.00,4000.00
Punjab,PATIALA,1997,Rabi,Wheat,253000.00,1026000.00
Punjab,PATIALA,1997,Whole Year,Cotton(lint),1000.00,2000.00
Punjab,PATIALA,1997,Whole Year,Moong(Green Gram),400.00,200.00
Punjab,PATIALA,1997,Whole Year,Sugarcane,5000.00,270000.00
Punjab,PATIALA,1998,Kharif,Arhar/Tur,600.00,400.00
Punjab,PATIALA,1998,Kharif,Cotton(lint),1000.00,1000.00
Punjab,PATIALA,1998,Kharif,Maize,6000.00,14000.00
Punjab,PATIALA,1998,Kharif,Moong(Green Gram),300.00,200.00
Punjab,PATIALA,1998,Kharif,Rice,246000.00,772000.00
Punjab,PATIALA,1998,Kharif,Urad,200.00,100.00
Punjab,PATIALA,1998,Rabi,Barley,6000.00,21000.00
Punjab,PATIALA,1998,Rabi,Gram,200.00,200.00
Punjab,PATIALA,1998,Rabi,Masoor,1100.00,900.00
Punjab,PATIALA,1998,Rabi,Peas & beans (Pulses),1500.00,1500.00
Punjab,PATIALA,1998,Rabi,Rapeseed &Mustard,3000.00,3000.00
Punjab,PATIALA,1998,Rabi,Wheat,393000.00,1749000.00
Punjab,PATIALA,1998,Whole Year,Sugarcane,3000.00,170000.00
Punjab,PATIALA,1999,Kharif,Arhar/Tur,400.00,300.00
Punjab,PATIALA,1999,Kharif,Cotton(lint),1000.00,1000.00
Punjab,PATIALA,1999,Kharif,Maize,5000.00,15000.00
Punjab,PATIALA,1999,Kharif,Moong(Green Gram),200.00,100.00
Punjab,PATIALA,1999,Kharif,Rice,250000.00,812000.00
Punjab,PATIALA,1999,Kharif,Urad,100.00,10.00
Punjab,PATIALA,1999,Rabi,Barley,2000.00,5000.00
Punjab,PATIALA,1999,Rabi,Gram,100.00,100.00
Punjab,PATIALA,1999,Rabi,Masoor,900.00,600.00
Punjab,PATIALA,1999,Rabi,Peas & beans (Pulses),1100.00,900.00
Punjab,PATIALA,1999,Rabi,Rapeseed &Mustard,2000.00,2000.00
Punjab,PATIALA,1999,Rabi,Wheat,264000.00,1267000.00
Punjab,PATIALA,1999,Whole Year,Sugarcane,3000.00,180000.00
Punjab,PATIALA,2000,Kharif,Arhar/Tur,400.00,300.00
Punjab,PATIALA,2000,Kharif,Cotton(lint),1000.00,2000.00
Punjab,PATIALA,2000,Kharif,Maize,6000.00,17000.00
Punjab,PATIALA,2000,Kharif,Moong(Green Gram),300.00,200.00
